Source,Nom,Adresse,Code Postal,Ville,code_insee,Catégorie,Label et appellation,Région,N_Département,Domaine,latitude,longitude
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Fellering,5 rue des fabriques,68470.0,Fellering,68089,Bibliothèque,,Grand Est,68,Lecture publique,47.8862754566905,6.9964896417369
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Galfingue,11 rue du 25 novembre,68990.0,Galfingue,68101,Bibliothèque,,Grand Est,68,Lecture publique,47.7063807856809,7.22463166790053
Ministère de la Culture - Service du livre et de la lecture,Point lecture d'Holtzwihr,27 rue principale,68320.0,Porte du Ried,68143,Bibliothèque,,Grand Est,68,Lecture publique,48.1136331608915,7.42040548876744
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Lapoutroie,41 rue du général dufieux,68650.0,Lapoutroie,68175,Bibliothèque,,Grand Est,68,Lecture publique,48.1528006108122,7.16802890576094
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Lutterbach,46 rue aristide briand,68460.0,Lutterbach,68195,Bibliothèque,,Grand Est,68,Lecture publique,47.7605120195322,7.28190418394468
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque du Haut Soultzbach,32 grand'rue,68780.0,Le Haut Soultzbach,68219,Bibliothèque,,Grand Est,68,Lecture publique,47.7334283602991,7.05730107596184
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Grand'Rue - Mulhouse,19 grand'rue bp1109,68200.0,Mulhouse,68224,Bibliothèque,,Grand Est,68,Lecture publique,47.7456738032804,7.33170041527382
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Pfastatt,15 rue de kingersheim,68120.0,Pfastatt,68256,Bibliothèque,,Grand Est,68,Lecture publique,47.7719125699949,7.30561027232877
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Ribeauvillé,2 rue de l'instituteur ortlieb,68150.0,Ribeauvillé,68269,Bibliothèque,,Grand Est,68,Lecture publique,48.1947415721251,7.32171077006141
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Riquewihr,11 avenue méquillet,68340.0,Riquewihr,68277,Bibliothèque,,Grand Est,68,Lecture publique,48.1651720459637,7.29621886430917
Ministère de la Culture - Service du livre et de la lecture,Médiathèque du Rhin - Rosenau,5 rue de kembs,68128.0,Rosenau,68286,Bibliothèque,,Grand Est,68,Lecture publique,47.6373876205011,7.53333557393348
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Sausheim,rue du petit prince,68390.0,Sausheim,68300,Bibliothèque,,Grand Est,68,Lecture publique,47.783730461903,7.37099359903622
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Waldighoffen,2 rue nathan katz,68640.0,Waldighofen,68355,Bibliothèque,,Grand Est,68,Lecture publique,47.5523833150047,7.3139747198332
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Wentzwiller,2 rue de l'ecole,68220.0,Wentzwiller,68362,Bibliothèque,,Grand Est,68,Lecture publique,47.5500748786521,7.48083614933666
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale du Bois d'Oingt,60 place de l'ancienne eglise,69620.0,Val d'Oingt,69024,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.9207016682299,4.58628021039178
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,10 montee du clos,69126.0,Brindas,69028,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7209492630963,4.6955737145503
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Jean Prevost,2 place cumbernauld,69500.0,Bron,69029,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7347356049354,4.90359915693464
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque La Bullothéque,20 rue du souvenir,69690.0,Brullioles,69030,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.761544037384,4.49954002159024
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque De Bully,place des terreaux,69210.0,Bully,69032,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.8525344425634,4.58326694012434
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Le 20,20 boulevard de la republique,69410.0,Champagne-au-Mont-d'Or,69040,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7945680196478,4.78854904482555
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Les Amis de Charentay,83 allée de la bibliothèque,69220.0,Charentay,69045,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,46.0889832851288,4.6773540618752
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Chasselay,78 rue du grand fossé,69380.0,Chasselay,69049,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.873023571388,4.77105606155324
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale Croque-livres,52 route de mornant,69440.0,Chaussan,69051,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.63269278953,4.6398159409153
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,1 chemin de l'ecully,69660.0,Collonges-au-Mont-d'Or,69063,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.8224609738772,4.83984400920099
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Auguste Demulsant,13 rue de l'egalité,69470.0,Cours,69066,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,46.1001070896255,4.32061051217137
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,59 chemin de la liasse,69570.0,Dardilly,69072,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.8123533599804,4.75606430407068
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,4 rue de la mairie,69850.0,Duerne,69078,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.6843894025283,4.52723337883132
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,2 route de givors,69700.0,Échalas,69080,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.5512740017826,4.71742859578594
Ministère de la Culture - Service du livre et de la lecture,Médiathèque des Marronniers,22 rue ampere,69270.0,Fontaines-sur-Saône,69088,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.821276939502,4.86338210606004
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Francheville,1 montée des roches,69340.0,Francheville,69089,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7336458929631,4.76866734633936
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Le bruit des mots,11 avenue emile evellier,69290.0,Grézieu-la-Varenne,69094,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7484952695089,4.6934420915318
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,le bourg,69610.0,Grézieu-le-Marché,69095,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.6561797347386,4.42101969035044
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,450 rue des champs blancs,69420.0,Les Haies,69097,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.5038923169688,4.74921807409564
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,le bourg,69610.0,Haute-Rivoire,69099,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7154789766785,4.39628441802829
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,25 place du commerce,69220.0,Lancié,69108,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,46.1700939457013,4.71140399850926
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,chemin du chabert,69400.0,Limas,69115,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.9799418932534,4.69875443083065
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,414 rue du centre,69700.0,Loire-sur-Rhône,69118,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.5605944769631,4.80594184143142
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Anim'OUROUX,0,69860.0,Deux-Grosnes,69135,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,46.260921791694,4.54049873851376
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Ludothèque du Londeau,10 rue paul verlaine,93130.0,Noisy-le-Sec,93053,Bibliothèque,,Île-de-France,93,Lecture publique,48.8862569384742,2.46821747829339
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municiplae,le bourg,69870.0,Poule-les-Écharmeaux,69160,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,46.149641177185,4.45640678907075
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,le bourg,69790.0,Propières,69161,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,46.1936181475714,4.43758676491516
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,2 impasse de la flache,69510.0,Rontalon,69170,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.6610499922441,4.63070161711955
Ministère de la Culture - Service du livre et de la lecture,médiathèque  Municipale,15 route de sain-bel,69210.0,Savigny,69175,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.8183780427625,4.57879138938617
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Chassagny,169 rue du pilat,69700.0,Beauvallon,69179,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.6067057442439,4.72724320692545
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Saint-André-La-Côte,11 rue de la mairie,69440.0,Saint-André-la-Côte,69180,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.630057,4.59904
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Annexe De La Gravière,18 avenue de limburg,69110.0,Sainte-Foy-lès-Lyon,69202,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.733156279689,4.77942731109011
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,21 avenue de la liberation,69290.0,Saint-Genis-les-Ollières,69205,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7576668631077,4.72308186101118
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,27 rue du foyer municipal,69830.0,Saint-Georges-de-Reneins,69206,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,46.0633392080227,4.72412506090044
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,rue de la mairie,69870.0,Saint-Just-d'Avray,69217,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,46.0022939832945,4.44673401410891
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,28 route de mornant,69440.0,Saint-Laurent-d'Agny,69219,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.63983123243,4.68505786916013
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,place de la mairie,69560.0,Saint-Romain-en-Gal,69235,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.5359693769043,4.85870166325006
Ministère de la Culture - Service du livre et de la lecture,bibliothèque st romain de france section st romain en gier,place louis pingon,69700.0,Saint-Romain-en-Gier,69236,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.5660412393955,4.70737005853913
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,route de berthoud,69440.0,Taluyers,69241,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.6370326006253,4.71744905247212
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Jean-Besson,6  allée de l'europe,69170.0,Tarare,69243,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.891550320166,4.43867738241548
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,3 avenue des cosmos,69160.0,Tassin-la-Demi-Lune,69244,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7589605878867,4.77097782390909
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale André Lachal,11 rue pasteur,69240.0,Thizy-les-Bourgs,69248,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,46.0343819189647,4.30267538636567
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,5 place de al mairie,69510.0,Thurins,69249,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.6829965053376,4.64077817169985
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Paul Drevon,5 place du marché,69670.0,Vaugneray,69255,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7376812755655,4.65729036672148
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Jules-Verne,73 avenue edouard vaillant,93500.0,Pantin,93055,Bibliothèque,,Île-de-France,93,Lecture publique,48.9017769616409,2.39330291995841
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,7 rue albert giry,93230.0,Romainville,93063,Bibliothèque,,Île-de-France,93,Lecture publique,48.8796282727285,2.43346588299626
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Marguerite Yourcenar,1ter allee des sycomores,93110.0,Rosny-sous-Bois,93064,Bibliothèque,,Île-de-France,93,Lecture publique,48.8759800441901,2.46957798432853
Ministère de la Culture - Service du livre et de la lecture,Médiathèque LUCIE AUBRAC,"2,4 avenue marcel houël",69200.0,Vénissieux,69259,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.6967467861032,4.88595499922491
Ministère de la Culture - Service du livre et de la lecture,Médiathèque,24 place du 11 novembre 1918 et du 8 mai 1945,69390.0,Vernaison,69260,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.6471743410444,4.8120635776351
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,9 bis place de l'eglise,69510.0,Yzeron,69269,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7082816339647,4.59157391598763
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,rue du magnolia - résidence du bourg,69360.0,Communay,69272,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.6065669859607,4.83366552780064
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,7  place jean moulin,69780.0,Mions,69283,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.6669940738738,4.95721950190336
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,116 rue centrale,69250.0,Montanay,69284,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.8787239283119,4.85791721906901
Ministère de la Culture - Service du livre et de la lecture,BIBLIOTHÈQUE ANNEXE de CRÉPIEUX,2 impasse des verchères,69140.0,Rillieux-la-Pape,69286,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.8043712005439,4.88456898621298
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Pierre Gamache,16 avenue amédée ronin,69780.0,Saint-Pierre-de-Chandieu,69289,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.6458719535384,5.01226900007494
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,1 rue saint-maurice,69580.0,Sathonay-Village,69293,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.8316142896853,4.87972176584211
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,2 place de la mairie,69360.0,Ternay,69297,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.6063096288881,4.81095607759773
Ministère de la Culture - Service du livre et de la lecture,Biblithèque Du 2e Arrdt,13 rue de condé,69000.0,Lyon,69123,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7521009171748,4.82681335532663
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Du 5e St Jean,4 avenue adolphe max,69000.0,Lyon,69123,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7600361561686,4.82732532898729
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Du 5e Point Du Jour,10-12 rue joliot-curie,69000.0,Lyon,69123,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7564049787462,4.79552003500936
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Du 6e Arrdt,33 rue bossuet,69000.0,Lyon,69123,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7677978947612,4.84964424577239
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Du 7e Jean Macé,2 rue domer,69000.0,Lyon,69123,Bibliothèque,,Auvergne-Rhône-Alpes,69,Lecture publique,45.7465420120853,4.84364696200421
Ministère de la Culture - Service du livre et de la lecture,Abelcourt,1 rue de la charme,70300.0,Abelcourt,70001,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.7839970886276,6.29113371444792
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque d'Aboncourt Gesincourt,27 grande rue,70500.0,Aboncourt-Gesincourt,70002,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.7715117419008,5.97549864520693
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque d'Amance,11 bis  grande rue,70160.0,Amance,70012,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.799550495876,6.05734154794315
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque d'Auxon,"50 rue grandv 50,rue grandvelle",70000.0,Auxon,70044,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.6830830975227,6.16645338604474
Ministère de la Culture - Service du livre et de la lecture,Médiathèque municipale de Borey,1 rue saint martin,70110.0,Borey,70077,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.5933252200368,6.35597867627519
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Bouligney,place napoléon,70800.0,Bouligney,70083,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.8952068862521,6.24136971111943
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Brussey,26 grande rue,70150.0,Brussey,70102,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.3006087350772,5.81053552610796
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Bucey les Gy,rue de l'europe,70700.0,Bucey-lès-Gy,70104,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.4229546410438,5.84145955869876
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Chambornay-lès-Pin,1 place de la mairie,70150.0,Chambornay-lès-Pin,70119,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.3372274587349,5.90710401428904
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Combeaufontaine,32  grande rue,70120.0,Combeaufontaine,70165,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.7105479442122,5.88997809315307
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque d'Ehuns,rue de la fontaine,70300.0,Éhuns,70213,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.7734067275096,6.31278942296515
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Malans,04 rue haute,70140.0,Malans,70327,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.263580808158,5.59445889369546
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Montboillon,place de la mairie,70700.0,Montboillon,70356,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.3717781712844,5.9235630494893
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Montigny les Vesoul,1 rue de la pérouse,70000.0,Montigny-lès-Vesoul,70363,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.6374063406543,6.07188748962066
Ministère de la Culture - Service du livre et de la lecture,Médiathèque MUNICIPALE,place jeanne d'arc,70210.0,Passavant-la-Rochère,70404,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.9688973607884,6.03539289212034
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Plancher-Bas,40 rue louis pergaud,70290.0,Plancher-Bas,70413,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.7199925639438,6.73250791703559
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Port-sur-Saône,17 rue gilberte lavaire,70170.0,Port-sur-Saône,70421,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.6887858972644,6.04259309707708
Ministère de la Culture - Service du livre et de la lecture,Médiathèque,route de montbozon,70190.0,Rioz,70447,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.4276072601656,6.07932596009076
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,18 rue de l'église,70200.0,Roye,70455,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.6694293448698,6.53919677930751
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Soing,11 place de la république,70130.0,Soing-Cubry-Charentenay,70492,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.5812952786166,5.88015966378144
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Venisey,17 grande rue,70500.0,Venisey,70545,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.8313940028046,5.99370058279922
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Villers le Sec,2 rue des écoles,70000.0,Villers-le-Sec,70563,Bibliothèque,,Bourgogne-Franche-Comté,70,Lecture publique,47.5994476536861,6.21789074827046
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Paul Comte,11 rue de la berthète,71460.0,Ameugny,71007,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.5235581924824,4.67778293775923
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,14 grande rue,71270.0,Bellevesvre,71029,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.8410858853533,5.36359520241426
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,2 rue du pâtre,71150.0,Bouzeron,71051,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.889632001658,4.72632402696552
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,,71110.0,Céron,71071,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.282505,3.943743
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Châtenay,le bourg,71800.0,Châtenay,71116,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.2910989183402,4.38377988407744
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,place montfort,71150.0,Chaudenay,71119,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.9142157964882,4.79170662934376
Ministère de la Culture - Service du livre et de la lecture,Quai des Mots,4 rue elie maurette,71170.0,Chauffailles,71120,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.2070050448637,4.33972431552522
Ministère de la Culture - Service du livre et de la lecture,Relais de La Chaux,2 place de la mairie,71310.0,La Chaux,71121,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.8286338931653,5.26095295711314
Ministère de la Culture - Service du livre et de la lecture,Quartier Livres,1 bis passage du vieux-moulin,71800.0,La Clayette,71133,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.2920261634338,4.30550522326593
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,12 rue des peupliers,71530.0,Crissey,71154,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.8146145839556,4.88155730704747
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Damerey,25 rue des querelles,71620.0,Damerey,71167,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.8352395739184,4.993829056119
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,107 rue des durandis,71960.0,Davayé,71169,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.3045217093332,4.74670382686379
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,4 rue charles emile jacque,71380.0,Épervans,71189,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.7488201137007,4.90013518643284
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,place de l'eglise,71640.0,Givry,71221,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.7825384190655,4.74540186957762
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,le bourg,71160.0,Les Guerreaux,71229,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.5415,3.9191
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,2980 route de mâcon,71870.0,Hurigny,71235,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.3485704221913,4.79366922725118
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,1 square de montrifaud,71760.0,Issy-l'Évêque,71239,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.7100594405525,3.9728740168222
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,13 route de la chapelle,71240.0,Lalheue,71252,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.6470309145647,4.79229099704466
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,impasse des tilleuls,71380.0,Lans,71253,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.771680172524,4.91808305237703
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Intercommunale de l'Arlois,152 place place de la mairie,71570.0,Leynes,71258,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.269074289881,4.72838984267039
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,108 avenue de la république,71210.0,Montchanin,71310,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.7456254814879,4.47038516055979
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,rue de l' eglise,71390.0,Moroges,71324,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.7512684026057,4.67894490386687
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,hameau de sully,71240.0,Nanton,71328,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.6092902539225,4.81226746353438
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,rue de génelard,71430.0,Palinges,71340,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.5536037777821,4.21953263904396
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,place de l'europe,71600.0,Paray-le-Monial,71342,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.4523736063503,4.11788295757084
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,"5, place de l'hôtel de ville",71420.0,Perrecy-les-Forges,71346,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.6143677489272,4.21560188451599
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,12 rue des préauds,71960.0,Prissé,71360,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.3205152220293,4.7445239413272
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Sagy,83 route des gallands,71580.0,Sagy,71379,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.6003817712325,5.30964652419295
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,4 place de la mairie,71160.0,Saint-Agnan,71382,Bibliothèque,,Bourgogne-Franche-Comté,71,Lecture publique,46.5043326790726,3.87960181281433
